sport,outcome,coef_shipped,se_shipped,coef_season_fe,se_season_fe,ci_low_season_fe,ci_high_season_fe,pvalue_season_fe,collinearity_r2,n_obs
nfl,home_margin,1.7063810689333618,1.1412428667609011,-8.751276167142766,6.441787412625469,-21.387710665968722,3.88515833168319,0.1745153849552139,0.9743785087755856,1463
nfl,home_win,0.046437932130558864,0.03636579533557371,-0.31781112625508146,0.2482962254038468,-0.8048788200430943,0.16925656753293133,0.20076603463119014,0.9743785087755856,1459
mlb,home_margin,-0.1447685700775839,0.1606884828062995,-0.09769973053428044,0.20746762266068397,-0.5043671573167965,0.30896769624823567,0.6377090448612743,0.6182725112469115,12871
mlb,home_win,-0.018934705008092165,0.015775398016678387,-0.008607709803811616,0.024903155427562516,-0.05742160185411593,0.04020618224649271,0.7296134189496928,0.6182725112469115,12871
nba,home_margin,1.055973260766064,0.893099005265591,-2.5200409738982255,1.8915241939908807,-6.2280211439121755,1.1879391961157246,0.18281270683837647,0.9159150783555129,6830
nba,home_win,0.015389397307571431,0.025630831637215544,-0.0514514917343744,0.0624951082275381,-0.1739614880467473,0.0710585045779985,0.41037297214157764,0.9159150783555129,6830
nhl,home_margin,0.0076503593953387945,0.11545208197072353,0.312720101522878,0.2378867530825586,-0.1536110735061063,0.7790512765518622,0.18869624469988167,0.8783118722713767,6949
nhl,home_win,0.006571377919684013,0.022650202818754833,0.07595404460308104,0.04742588088899931,-0.01701526316697491,0.168923352373137,0.10930496119914479,0.8783118722713767,6949
