sport,outcome,coef,se,ci_low,ci_high,pvalue,n_obs,n_entities,n_treated_seasons,coef_treated_season_dummy,crowd_min,crowd_max,crowd_p99,raw_empty_mean,n_empty,raw_fans_mean,n_fans
nfl,home_margin,5.2977736151216455,30.98280810200757,-55.80664604333043,66.40219327357372,0.8644083343613378,231,32,1,,0.0,0.3360649654923829,0.31880331188312994,-0.984251968503937,127,0.5384615384615384,104
nfl,home_win,-0.9027545648200803,0.8507957777370054,-2.580751454108743,0.7752423244685822,0.2899768869296786,230,32,1,,0.0,0.3360649654923829,0.31880331188312994,0.47619047619047616,126,0.5192307692307693,104
mlb,home_margin,-0.43495254110580867,0.5068879913098134,-1.4288117223453107,0.5589066401336933,0.3909104552175844,3226,30,2,0.17968513945112896,0.0,1.0,0.9559282228175113,0.15230224321133412,847,0.15510718789407313,2379
mlb,home_win,-0.02549915003159899,0.05027821772081219,-0.12408003802830463,0.07308173796510666,0.6120769185940358,3226,30,2,0.00026110090070413856,0.0,1.0,0.9559282228175113,0.5466351829988194,847,0.539302227826818,2379
nba,home_margin,5.548209637609748,5.354450340919565,-4.960159871696611,16.056579146916107,0.30038767104037567,952,29,1,,0.0,0.46297424536139575,0.31137920340821096,0.006535947712418301,459,2.0,493
nba,home_win,0.3866226171391214,0.2410052418126904,-0.08636190478148748,0.8596071390597302,0.10901172097869982,952,29,1,,0.0,0.46297424536139575,0.31137920340821096,0.514161220043573,459,0.5862068965517241,493
nhl,home_margin,-1.644612726211402,0.7941283919733589,-3.203667766234651,-0.08555768618815285,0.038713841545193084,761,29,1,,0.0,0.399518099936894,0.28763237909471634,0.15638766519823788,454,0.44625407166123776,307
nhl,home_win,-0.2893319113957266,0.18131088474611995,-0.6452865045466989,0.0666226817552456,0.11097236244974429,761,29,1,,0.0,0.399518099936894,0.28763237909471634,0.5176211453744494,454,0.5602605863192183,307
