sport,outcome,sample,hfa_full,hfa_reduced,crowd_effect,se,ci_low,ci_high,pvalue,n_full,n_reduced,n_obs,n_entities
nba,home_margin,pooled,2.260499914980426,0.9243295019158291,1.3361704130645968,1.0468820135393997,-0.7156806295353997,3.3880214556645933,0.20183771065790768,5881,1044,6925,30
nba,home_margin,restricted,1.9363057324840995,0.9243295019156614,1.011976230568438,0.9025487165824472,-0.7569867482260071,2.7809392093628835,0.2621845351845258,2198,1044,3242,30
nba,home_win,pooled,0.5704812106784538,0.546934865900384,0.023546344778069824,0.03016164006757888,-0.03556938346904502,0.08266207302518468,0.4349954932900755,5881,1044,6925,30
nba,home_win,restricted,0.5477707006369432,0.5469348659003836,0.0008358347365595951,0.02503489341694365,-0.04823165471744885,0.04990332419056803,0.9733661436089837,2198,1044,3242,30
