sport,outcome,coef_shipped,se_shipped,coef_season_fe,se_season_fe,ci_low_season_fe,ci_high_season_fe,pvalue_season_fe,collinearity_r2,n_obs
nfl,home_margin,1.7063810689333614,1.1412428667609011,-8.751276167142764,6.4417874126254695,-21.387710665968722,3.8851583316831935,0.1745153849552139,0.9743785087755856,1463
nfl,home_win,0.04643793213055885,0.03636579533557371,-0.3178111262550814,0.24829622540384677,-0.8048788200430941,0.16925656753293133,0.20076603463119036,0.9743785087755856,1459
mlb,home_margin,-0.14016479533780624,0.16246744683192407,-0.09986708445208556,0.20954603864618945,-0.5106084496712324,0.31087428076706125,0.6336637775265901,0.6175276420665226,12893
mlb,home_win,-0.018972636117505617,0.016005425832970276,-0.0099222203919882,0.025144753192174484,-0.05920967207076066,0.03936523128678426,0.6931417019756001,0.6175276420665226,12893
nba,home_margin,1.0559732607660643,0.893099005265591,-2.520040973898226,1.8915241939908807,-6.228021143912176,1.1879391961157242,0.18281270683837625,0.9159150783555129,6830
nba,home_win,0.015389397307571433,0.02563083163721554,-0.05145149173437448,0.0624951082275381,-0.17396148804674738,0.07105850457799842,0.410372972141577,0.9159150783555129,6830
nhl,home_margin,0.007650359395338668,0.11545208197072353,0.31272010152287816,0.23788675308255863,-0.1536110735061062,0.7790512765518625,0.18869624469988144,0.8783118722713767,6949
nhl,home_win,0.006571377919684019,0.022650202818754833,0.07595404460308106,0.0474258808889993,-0.01701526316697488,0.168923352373137,0.10930496119914457,0.8783118722713767,6949
